D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_336.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_336.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_336.jpg, 0, 0, 0, 8.323407E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_435.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_435.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_435.jpg, 0, 0, 0, 7.821608E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_536.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_536.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_536.jpg, 0, 0, 0, 7.939345E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_640.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_640.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_640.jpg, 0, 0, 0, 7.814711E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_745.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_745.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_745.jpg, 0, 0, 0, 7.808574E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_845.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_845.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_845.jpg, 0, 0, 0, 8.018382E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_54_951.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_54_951.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_54_951.jpg, 0, 0, 0, 8.078711E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_052.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_052.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_052.jpg, 0, 0, 0, 8.001787E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_152.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_152.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_152.jpg, 0, 0, 0, 7.820864E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_256.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_256.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_256.jpg, 0, 0, 0, 7.963723E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_358.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_358.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_358.jpg, 0, 0, 0, 8.027884E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_459.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_459.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_459.jpg, 0, 0, 0, 7.797289E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_561.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_561.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_561.jpg, 0, 0, 0, 7.879836E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_668.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_668.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_668.jpg, 0, 0, 0, 7.800457E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_769.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_769.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_769.jpg, 0, 0, 0, 7.823413E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_873.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_873.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_873.jpg, 0, 0, 0, 7.814183E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_55_974.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_55_974.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_55_974.jpg, 0, 0, 0, 8.049935E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_080.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_080.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_080.jpg, 0, 0, 0, 7.823012E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_183.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_183.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_183.jpg, 0, 0, 0, 8.180379E-05
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_288.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_288.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_288.jpg, 0, 0.218589, 0, 0.1006149
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_391.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_391.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_391.jpg, 0, 0.5111853, 0, 0.5675577
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_492.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_492.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_492.jpg, 0, 0.8130722, 0, 1.364576
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_593.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_593.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_593.jpg, -0.2834964, 1, 0, 2.50889
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_696.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_696.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_696.jpg, -0.5754867, 1, 0, 3.660052
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_798.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_798.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_798.jpg, -0.3380492, 1, 0, 4.829095
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_56_905.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_56_905.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_56_905.jpg, 0, 1, 0, 6.214787
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_006.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_006.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_006.jpg, 0, 1, 0, 7.357727
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_109.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_109.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_109.jpg, -0.1778814, 1, 0, 8.484229
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_213.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_213.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_213.jpg, -0.3333356, 1, 0, 9.563676
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_315.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_315.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_315.jpg, -0.02881253, 1, 0, 10.67391
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_416.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_416.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_416.jpg, 0, 1, 0, 11.60673
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_518.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_518.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_518.jpg, -0.09534361, 1, 0, 12.82528
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_622.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_622.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_622.jpg, -0.3927084, 1, 0, 13.80611
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_725.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_725.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_725.jpg, -0.1383216, 1, 0, 15.05846
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_827.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_827.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_827.jpg, 0, 1, 0, 16.31108
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_57_928.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_57_928.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_57_928.jpg, -0.0362979, 1, 0, 17.138
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_033.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_033.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_033.jpg, -0.3339378, 1, 0, 18.32926
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_138.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_138.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_138.jpg, -0.08476682, 1, 0, 19.20096
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_239.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_239.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_239.jpg, 0, 1, 0, 20.33363
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_342.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_342.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_342.jpg, 0, 1, 0, 21.25321
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_444.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_444.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_444.jpg, 0, 1, 0, 22.46527
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_549.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_549.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_549.jpg, -0.3155568, 1, 0, 23.41517
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_651.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_651.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_651.jpg, -0.6028767, 1, 0, 24.19095
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_752.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_752.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_752.jpg, -0.3222066, 1, 0, 25.12883
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_856.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_856.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_856.jpg, -0.0470265, 1, 0, 26.09135
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_58_962.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_58_962.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_58_962.jpg, 0, 1, 0, 27.02062
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_062.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_062.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_062.jpg, 0, 1, 0, 27.95498
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_168.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_168.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_168.jpg, -0.0801609, 1, 0, 29.06451
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_274.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_274.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_274.jpg, -0.377313, 1, 0, 29.89875
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_376.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_376.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_376.jpg, -0.6228727, 1, 0, 30.13222
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_478.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_478.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_478.jpg, -0.3177928, 1, 0, 30.19396
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_582.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_582.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_582.jpg, -0.003959218, 1, 0, 30.18541
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_684.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_684.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_684.jpg, 0, 1, 0, 30.18985
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_785.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_785.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_785.jpg, 0, 1, 0, 30.19059
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_889.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_889.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_889.jpg, 0, 1, 0, 30.19029
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_02_59_992.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_02_59_992.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_02_59_992.jpg, 0, 1, 0, 30.19033
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_098.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_098.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_098.jpg, -0.1875648, 1, 0, 30.18122
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_203.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_203.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_203.jpg, 0, 1, 0, 30.19062
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_308.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_308.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_308.jpg, 0, 1, 0, 30.19033
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_414.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_414.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_414.jpg, -0.1937982, 1, 0, 30.18049
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_515.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_515.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_515.jpg, -0.2847174, 1, 0, 30.17933
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_615.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_615.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_615.jpg, 0, 1, 0, 30.18833
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_721.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_721.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_721.jpg, 0, 1, 0, 30.18989
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_828.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_828.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_828.jpg, 0, 1, 0, 30.19038
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_00_932.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_00_932.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_00_932.jpg, -0.0719967, 1, 0, 30.18931
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_035.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_035.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_035.jpg, -0.3794802, 1, 0, 30.15872
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_135.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_135.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_135.jpg, -0.1232123, 1, 0, 30.19175
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_240.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_240.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_240.jpg, 0, 1, 0, 30.18942
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_340.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_340.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_340.jpg, 0, 1, 0, 30.19019
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_443.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_443.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_443.jpg, 0, 1, 0, 30.19029
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_549.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_549.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_549.jpg, -0.1267626, 1, 0, 30.1863
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_654.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_654.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_654.jpg, -0.4195704, 1, 0, 30.15305
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_753.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_753.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_753.jpg, -0.1191861, 1, 0, 30.19213
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_858.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_858.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_858.jpg, 0, 1, 0, 30.18895
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_01_962.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_01_962.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_01_962.jpg, 0, 1, 0, 30.1902
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_068.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_068.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_068.jpg, 0, 1, 0, 30.19031
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_171.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_171.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_171.jpg, 0, 1, 0, 30.19031
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_275.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_275.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_275.jpg, 0, 1, 0, 30.19017
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_382.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_382.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_382.jpg, 0, 1, 0, 30.19
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_486.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_486.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_486.jpg, 0, 1, 0, 30.18884
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_591.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_591.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_591.jpg, 0, 1, 0, 30.19033
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_697.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_697.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_697.jpg, 0, 1, 0, 30.18987
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_802.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_802.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_802.jpg, 0, 1, 0, 30.19077
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_02_908.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_02_908.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_02_908.jpg, -0.0972723, 1, 0, 30.18753
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_008.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_008.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_008.jpg, -0.2678394, 1, 0, 30.174
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_111.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_111.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_111.jpg, 0, 1, 0, 30.18898
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_217.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_217.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_217.jpg, 0, 1, 0, 30.19003
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_319.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_319.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_319.jpg, 0, 1, 0, 30.19021
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_426.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_426.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_426.jpg, 0, 1, 0, 30.19158
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_529.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_529.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_529.jpg, 0, 1, 0, 30.1898
D:\Self Driving 1\Data\IMG\center_2022_02_28_01_03_03_631.jpg, D:\Self Driving 1\Data\IMG\left_2022_02_28_01_03_03_631.jpg, D:\Self Driving 1\Data\IMG\right_2022_02_28_01_03_03_631.jpg, -0.0867108, 1, 0, 30.18803
